12-B-R3-4	|	B	|	R3-4	|	12.77387	|	60.00000	|	1.95325	|	18.15080	|	1.953247	|	1.953247	|	12
12-B-P1	|	B	|	P1	|	13.56821	|	25.00000	|	0.59169	|	18.15080	|	0.59728	|	0.61090	|	12
12-B-P2	|	B	|	P2	|	13.56821	|	60.00000	|	0.59169	|	18.15080	|	0.59728	|	0.61090	|	12
12-B-P3-1	|	B	|	P3-1	|	13.95465	|	150.00000	|	0.79307	|	18.15080	|	0.79495	|	0.80342	|	12
12-B-P3-2	|	B	|	P3-2	|	13.95465	|	150.00000	|	0.79307	|	18.15080	|	0.79495	|	0.80342	|	12
12-C-R1	|	C	|	R1	|	13.14957	|	4.00000	|	1.01466	|	24.59140	|	1.014657	|	1.014657	|	12
12-C-R2-1	|	C	|	R2-1	|	13.14957	|	5.00000	|	1.01466	|	24.59140	|	1.014657	|	1.014657	|	12
12-C-R2-2	|	C	|	R2-2	|	14.27668	|	6.50000	|	1.25136	|	24.59140	|	1.251356	|	1.251356	|	12
12-C-R2-3	|	C	|	R2-3	|	15.02808	|	8.50000	|	1.43708	|	24.59140	|	1.437079	|	1.437079	|	12
12-C-R3-1	|	C	|	R3-1	|	15.77948	|	15.00000	|	1.96069	|	24.59140	|	1.960687	|	1.960687	|	12
12-C-R3-2	|	C	|	R3-2	|	15.77948	|	20.00000	|	2.09680	|	24.59140	|	2.096795	|	2.096795	|	12
12-C-R3-3	|	C	|	R3-3	|	18.03370	|	30.00000	|	2.83248	|	24.59140	|	2.832478	|	2.832478	|	12
12-C-R3-4	|	C	|	R3-4	|	18.03370	|	60.00000	|	3.33365	|	24.59140	|	3.333646	|	3.333646	|	12
12-C-P1	|	C	|	P1	|	16.40208	|	25.00000	|	0.70954	|	24.59140	|	0.72853	|	0.76455	|	12
12-C-P2	|	C	|	P2	|	16.40208	|	60.00000	|	0.70954	|	24.59140	|	0.72853	|	0.76455	|	12
12-C-P3-1	|	C	|	P3-1	|	17.17495	|	150.00000	|	1.03996	|	24.59140	|	1.05153	|	1.07725	|	12
12-C-P3-2	|	C	|	P3-2	|	17.17495	|	150.00000	|	1.03996	|	24.59140	|	1.05153	|	1.07725	|	12
12-P-R1	|	P	|	R1	|	39.49882	|	4.00000	|	3.79079	|	68.52031	|	3.790789	|	3.790789	|	12
12-P-R2-1	|	P	|	R2-1	|	41.03525	|	5.00000	|	3.79079	|	70.05675	|	3.790789	|	3.790789	|	12
12-P-R2-2	|	P	|	R2-2	|	46.19875	|	6.50000	|	4.36604	|	72.36141	|	4.366035	|	4.366035	|	12
12-P-R2-3	|	P	|	R2-3	|	51.17751	|	8.50000	|	4.54108	|	75.43428	|	4.54108	|	4.54108	|	12
12-P-R3-1	|	P	|	R3-1	|	63.07024	|	15.00000	|	6.53045	|	85.42113	|	6.530454	|	6.530454	|	12
12-P-R3-2	|	P	|	R3-2	|	70.75243	|	20.00000	|	6.53045	|	93.10332	|	6.530454	|	6.530454	|	12
12-P-R3-3	|	P	|	R3-3	|	91.83448	|	30.00000	|	7.69622	|	108.46769	|	7.696224	|	7.696224	|	12
12-P-R3-4	|	P	|	R3-4	|	137.92761	|	60.00000	|	8.85510	|	154.56083	|	8.855101	|	8.855101	|	12
12-P-P1	|	P	|	P1	|	85.38809	|	25.00000	|	3.45332	|	106.15981	|	3.36195	|	3.31379	|	12
12-P-P2	|	P	|	P2	|	85.38809	|	60.00000	|	3.45332	|	106.15981	|	3.36195	|	3.31379	|	12
12-P-P3-1	|	P	|	P3-1	|	274.02885	|	150.00000	|	4.44720	|	292.84022	|	4.38198	|	4.35263	|	12
12-P-P3-2	|	P	|	P3-2	|	274.02885	|	150.00000	|	4.44720	|	292.84022	|	4.38198	|	4.35263	|	12
12-Q-R1	|	Q	|	R1	|	39.49882	|	4.00000	|	2.92674	|	68.52031	|	2.92674	|	2.92674	|	12
12-Q-R2-1	|	Q	|	R2-1	|	41.03525	|	5.00000	|	2.92674	|	70.05675	|	2.92674	|	2.92674	|	12
12-Q-R2-2	|	Q	|	R2-2	|	46.19875	|	6.50000	|	3.50199	|	72.36141	|	3.501986	|	3.501986	|	12
12-Q-R2-3	|	Q	|	R2-3	|	51.17751	|	8.50000	|	3.67703	|	75.43428	|	3.677031	|	3.677031	|	12
12-Q-R3-1	|	Q	|	R3-1	|	63.07024	|	15.00000	|	5.63150	|	85.42113	|	5.631502	|	5.631502	|	12
12-Q-R3-2	|	Q	|	R3-2	|	70.75243	|	20.00000	|	5.63150	|	93.10332	|	5.631502	|	5.631502	|	12
12-Q-R3-3	|	Q	|	R3-3	|	91.83448	|	30.00000	|	6.79727	|	108.46769	|	6.797272	|	6.797272	|	12
12-Q-R3-4	|	Q	|	R3-4	|	137.92761	|	60.00000	|	8.02403	|	154.56083	|	8.024025	|	8.024025	|	12
12-S-R1	|	S	|	R1	|	39.49882	|	4.00000	|	2.06269	|	68.52031	|	2.06269	|	2.06269	|	12
12-S-R2-1	|	S	|	R2-1	|	41.03525	|	5.00000	|	2.06269	|	70.05675	|	2.06269	|	2.06269	|	12
12-S-R2-2	|	S	|	R2-2	|	46.19875	|	6.50000	|	2.63794	|	72.36141	|	2.637936	|	2.637936	|	12
12-S-R2-3	|	S	|	R2-3	|	51.17751	|	8.50000	|	2.81298	|	75.43428	|	2.812981	|	2.812981	|	12
12-S-R3-1	|	S	|	R3-1	|	63.07024	|	15.00000	|	3.53395	|	85.42113	|	3.533948	|	3.533948	|	12
12-S-R3-2	|	S	|	R3-2	|	70.75243	|	20.00000	|	3.53395	|	93.10332	|	3.533948	|	3.533948	|	12
12-S-R3-3	|	S	|	R3-3	|	91.83448	|	30.00000	|	4.69972	|	108.46769	|	4.699719	|	4.699719	|	12
12-S-R3-4	|	S	|	R3-4	|	137.92761	|	60.00000	|	4.69972	|	154.56083	|	4.699719	|	4.699719	|	12
12-S-P1	|	S	|	P1	|	85.38809	|	25.00000	|	1.79735	|	106.15981	|	1.70599	|	1.65783	|	12
12-S-P2	|	S	|	P2	|	85.38809	|	60.00000	|	1.79735	|	106.15981	|	1.70599	|	1.65783	|	12
12-S-P3-1	|	S	|	P3-1	|	274.02885	|	150.00000	|	2.17970	|	292.84022	|	2.11447	|	2.08512	|	12
12-S-P3-2	|	S	|	P3-2	|	274.02885	|	150.00000	|	2.17970	|	292.84022	|	2.11447	|	2.08512	|	12
2-A-R1	|	A	|	R1	|	7.683568	|	4.00000	|	0.14394	|	11.97439	|	0.14394	|	0.14394	|	2
2-A-R2-1	|	A	|	R2-1	|	7.683568	|	5.00000	|	0.14394	|	11.97439	|	0.14394	|	0.14394	|	2
2-A-R2-2	|	A	|	R2-2	|	7.683568	|	6.50000	|	0.14394	|	11.97439	|	0.14394	|	0.14394	|	2
2-A-R2-3	|	A	|	R2-3	|	7.683568	|	8.50000	|	0.14718	|	11.97439	|	0.14718	|	0.14718	|	2
2-A-R3-1	|	A	|	R3-1	|	7.683568	|	15.00000	|	0.18980	|	11.97439	|	0.18980	|	0.18980	|	2
2-A-R3-2	|	A	|	R3-2	|	7.683568	|	20.00000	|	0.18980	|	11.97439	|	0.18980	|	0.18980	|	2
2-A-R3-3	|	A	|	R3-3	|	7.683568	|	30.00000	|	0.24223	|	11.97439	|	0.24223	|	0.24223	|	2
2-A-R3-4	|	A	|	R3-4	|	7.683568	|	60.00000	|	0.24223	|	11.97439	|	0.24223	|	0.24223	|	2
2-A-P1	|	A	|	P1	|	10.967828	|	25	|	0.13462	|	11.964903	|	0.126643	|	0.118665	|	2
2-A-P2	|	A	|	P2	|	10.967828	|	60	|	0.13462	|	11.964903	|	0.126643	|	0.118665	|	2
2-A-P3-1	|	A	|	P3-1	|	10.967828	|	150	|	0.204282	|	11.964903	|	0.196305	|	0.188327	|	2
2-A-P3-2	|	A	|	P3-2	|	10.967828	|	150	|	0.204282	|	11.964903	|	0.196305	|	0.188327	|	2
2-B-R1	|	B	|	R1	|	10.564906	|	4	|	0.291358	|	18.560308	|	0.29136	|	0.29136	|	2
2-B-R2-1	|	B	|	R2-1	|	10.564906	|	5	|	0.291358	|	18.560308	|	0.29136	|	0.29136	|	2
2-B-R2-2	|	B	|	R2-2	|	11.141174	|	6.5	|	0.308107	|	18.560308	|	0.30811	|	0.30811	|	2
2-B-R2-3	|	B	|	R2-3	|	11.525352	|	8.5	|	0.359148	|	18.560308	|	0.35915	|	0.35915	|	2
2-B-R3-1	|	B	|	R3-1	|	11.90953	|	15	|	0.520981	|	18.560308	|	0.52098	|	0.52098	|	2
2-B-R3-2	|	B	|	R3-2	|	11.90953	|	20	|	0.595602	|	18.560308	|	0.59560	|	0.59560	|	2
2-B-R3-3	|	B	|	R3-3	|	13.062066	|	30	|	0.785248	|	18.560308	|	0.78525	|	0.78525	|	2
2-B-R3-4	|	B	|	R3-4	|	13.062066	|	60	|	1.007836	|	18.560308	|	1.00784	|	1.00784	|	2
2-B-P1	|	B	|	P1	|	13.863335	|	25	|	0.172983	|	18.5456	|	0.165082	|	0.157028	|	2
2-B-P2	|	B	|	P2	|	13.863335	|	60	|	0.172983	|	18.5456	|	0.165082	|	0.157028	|	2
2-B-P3-1	|	B	|	P3-1	|	14.258176	|	150	|	0.296595	|	18.5456	|	0.287222	|	0.277848	|	2
2-B-P3-2	|	B	|	P3-2	|	14.258176	|	150	|	0.296595	|	18.5456	|	0.287222	|	0.277848	|	2
2-C-R1	|	C	|	R1	|	13.446244	|	4	|	0.438779	|	25.146223	|	0.43878	|	0.43878	|	2
2-C-R2-1	|	C	|	R2-1	|	13.446244	|	5	|	0.438779	|	25.146223	|	0.43878	|	0.43878	|	2
2-C-R2-2	|	C	|	R2-2	|	14.598779	|	6.5	|	0.472276	|	25.146223	|	0.47228	|	0.47228	|	2
2-C-R2-3	|	C	|	R2-3	|	15.367136	|	8.5	|	0.571116	|	25.146223	|	0.57112	|	0.57112	|	2
2-C-R3-1	|	C	|	R3-1	|	16.135493	|	15	|	0.852163	|	25.146223	|	0.85216	|	0.85216	|	2
2-C-R3-2	|	C	|	R3-2	|	16.135493	|	20	|	1.001406	|	25.146223	|	1.00141	|	1.00141	|	2
2-C-R3-3	|	C	|	R3-3	|	18.440563	|	30	|	1.328271	|	25.146223	|	1.32827	|	1.32827	|	2
2-C-R3-4	|	C	|	R3-4	|	18.440563	|	60	|	1.773447	|	25.146223	|	1.77345	|	1.77345	|	2
2-C-P1	|	C	|	P1	|	16.758841	|	25	|	0.211347	|	25.126296	|	0.203523	|	0.195392	|	2
2-C-P2	|	C	|	P2	|	16.758841	|	60	|	0.211347	|	25.126296	|	0.203523	|	0.195392	|	2
2-C-P3-1	|	C	|	P3-1	|	17.548525	|	150	|	0.388909	|	25.126296	|	0.37814	|	0.36737	|	2
2-C-P3-2	|	C	|	P3-2	|	17.548525	|	150	|	0.388909	|	25.126296	|	0.37814	|	0.36737	|	2
2-P-R1	|	P	|	R1	|	45.010894	|	4	|	2.253037	|	77.879083	|	2.25304	|	2.25304	|	2
2-P-R2-1	|	P	|	R2-1	|	46.820146	|	5	|	2.253037	|	79.688335	|	2.25304	|	2.25304	|	2
2-P-R2-2	|	P	|	R2-2	|	52.771786	|	6.5	|	2.313691	|	82.402213	|	2.31369	|	2.31369	|	2
2-P-R2-3	|	P	|	R2-3	|	58.548797	|	8.5	|	2.333124	|	86.020717	|	2.33312	|	2.33312	|	2
2-P-R3-1	|	P	|	R3-1	|	72.467443	|	15	|	3.683128	|	97.780854	|	3.68313	|	3.68313	|	2
2-P-R3-2	|	P	|	R3-2	|	81.513702	|	20	|	3.683128	|	106.827114	|	3.68313	|	3.68313	|	2
2-P-R3-3	|	P	|	R3-3	|	106.081745	|	30	|	3.776995	|	124.919633	|	3.77700	|	3.77700	|	2
2-P-R3-4	|	P	|	R3-4	|	160.359302	|	60	|	4.966021	|	179.19719	|	4.96602	|	4.96602	|	2
2-P-P1	|	P	|	P1	|	100.688811	|	25.00	|	2.150147	|	124.1951	|	2.128166	|	2.105326	|	2
2-P-P2	|	P	|	P2	|	100.688811	|	60.00	|	2.150147	|	124.1951	|	2.128166	|	2.105326	|	2
2-P-P3-1	|	P	|	P3-1	|	320.686014	|	150.00	|	2.742787	|	341.973883	|	2.712535	|	2.682278	|	2
2-P-P3-2	|	P	|	P3-2	|	320.686014	|	150	|	2.742787	|	341.973883	|	2.712535	|	2.682278	|	2
2-Q-R1	|	Q	|	R1	|	45.010894	|	4	|	1.359052	|	77.879083	|	1.35905	|	1.35905	|	2
2-Q-R2-1	|	Q	|	R2-1	|	46.820146	|	5	|	1.359052	|	79.688335	|	1.35905	|	1.35905	|	2
2-Q-R2-2	|	Q	|	R2-2	|	52.771786	|	6.5	|	1.419706	|	82.402213	|	1.41971	|	1.41971	|	2
2-Q-R2-3	|	Q	|	R2-3	|	58.548797	|	8.5	|	1.439139	|	86.020717	|	1.43914	|	1.43914	|	2
2-Q-R3-1	|	Q	|	R3-1	|	72.467443	|	15	|	2.751509	|	97.780854	|	2.75151	|	2.75151	|	2
2-Q-R3-2	|	Q	|	R3-2	|	81.513702	|	20	|	2.751509	|	106.827114	|	2.75151	|	2.75151	|	2
2-Q-R3-3	|	Q	|	R3-3	|	106.081745	|	30	|	2.845376	|	124.919633	|	2.84538	|	2.84538	|	2
2-Q-R3-4	|	Q	|	R3-4	|	160.359302	|	60	|	4.107137	|	179.19719	|	4.10714	|	4.10714	|	2
2-S-R1	|	S	|	R1	|	45.010894	|	4	|	0.465067	|	77.879083	|	0.46507	|	0.46507	|	2
2-S-R2-1	|	S	|	R2-1	|	46.820146	|	5	|	0.465067	|	79.688335	|	0.46507	|	0.46507	|	2
2-S-R2-2	|	S	|	R2-2	|	52.771786	|	6.5	|	0.525721	|	82.402213	|	0.52572	|	0.52572	|	2
2-S-R2-3	|	S	|	R2-3	|	58.548797	|	8.5	|	0.545154	|	86.020717	|	0.54515	|	0.54515	|	2
2-S-R3-1	|	S	|	R3-1	|	72.467443	|	15	|	0.577733	|	97.780854	|	0.57773	|	0.57773	|	2
2-S-R3-2	|	S	|	R3-2	|	81.513702	|	20	|	0.577733	|	106.827114	|	0.57773	|	0.57773	|	2
2-S-R3-3	|	S	|	R3-3	|	106.081745	|	30	|	0.6716	|	124.919633	|	0.67160	|	0.67160	|	2
2-S-R3-4	|	S	|	R3-4	|	160.359302	|	60	|	0.6716	|	179.19719	|	0.67160	|	0.67160	|	2
2-S-P1	|	S	|	P1	|	100.688811	|	25.00	|	0.3571	|	123.837831	|	0.335118	|	0.312278	|	2
2-S-P2	|	S	|	P2	|	100.688811	|	60.00	|	0.3571	|	123.837831	|	0.335118	|	0.312278	|	2
2-S-P3-1	|	S	|	P3-1	|	320.686014	|	150.00	|	0.399411	|	341.973883	|	0.369158	|	0.338902	|	2
2-S-P3-2	|	S	|	P3-2	|	320.686014	|	150	|	0.399411	|	341.973883	|	0.369158	|	0.338902	|	2
5-A-R1	|	A	|	R1	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-R2-1	|	A	|	R2-1	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-R2-2	|	A	|	R2-2	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-R2-3	|	A	|	R2-3	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-R3-1	|	A	|	R3-1	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-R3-2	|	A	|	R3-2	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-R3-3	|	A	|	R3-3	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-R3-4	|	A	|	R3-4	|	7.6987	|	8.00	|	0.080309	|		|	0.08031	|	0.08031	|	5
5-A-P1	|	A	|	P1	|	10.72319	|	15.00	|	0.074519	|		|	0.069645	|	0.064769	|	5
5-A-P2	|	A	|	P2	|	10.72319	|	15.00	|	0.074519	|		|	0.069645	|	0.064769	|	5
5-A-P3-1	|	A	|	P3-1	|	10.72319	|	15.00	|	0.074519	|		|	0.069645	|	0.064769	|	5
5-A-P3-2	|	A	|	P3-2	|	10.72319	|	15.00	|	0.074519	|		|	0.069645	|	0.064769	|	5
5-B-R1	|	B	|	R1	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-R2-1	|	B	|	R2-1	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-R2-2	|	B	|	R2-2	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-R2-3	|	B	|	R2-3	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-R3-1	|	B	|	R3-1	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-R3-2	|	B	|	R3-2	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-R3-3	|	B	|	R3-3	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-R3-4	|	B	|	R3-4	|	10.77818	|	8.00	|	0.087091	|		|	0.08709	|	0.08709	|	5
5-B-P1	|	B	|	P1	|	15.012466	|	15.00	|	0.075995	|		|	0.073095	|	0.067977	|	5
5-B-P2	|	B	|	P2	|	15.012466	|	15.00	|	0.075995	|		|	0.073095	|	0.067977	|	5
5-B-P3-1	|	B	|	P3-1	|	15.012466	|	15.00	|	0.075995	|		|	0.073095	|	0.067977	|	5
5-B-P3-2	|	B	|	P3-2	|	15.012466	|	15.00	|	0.075995	|		|	0.073095	|	0.067977	|	5
5-C-R1	|	C	|	R1	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-R2-1	|	C	|	R2-1	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-R2-2	|	C	|	R2-2	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-R2-3	|	C	|	R2-3	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-R3-1	|	C	|	R3-1	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-R3-2	|	C	|	R3-2	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-R3-3	|	C	|	R3-3	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-R3-4	|	C	|	R3-4	|	15.3974	|	8.00	|	0.093873	|		|	0.09387	|	0.09387	|	5
5-C-P1	|	C	|	P1	|	21.44638	|	15.00	|	0.081901	|		|	0.076544	|	0.071185	|	5
5-C-P2	|	C	|	P2	|	21.44638	|	15.00	|	0.081901	|		|	0.076544	|	0.071185	|	5
5-C-P3-1	|	C	|	P3-1	|	21.44638	|	15.00	|	0.081901	|		|	0.076544	|	0.071185	|	5
5-C-P3-2	|	C	|	P3-2	|	21.44638	|	15.00	|	0.081901	|		|	0.076544	|	0.071185	|	5
5-P-R1	|	P	|	R1	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-R2-1	|	P	|	R2-1	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-R2-2	|	P	|	R2-2	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-R2-3	|	P	|	R2-3	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-R3-1	|	P	|	R3-1	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-R3-2	|	P	|	R3-2	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-R3-3	|	P	|	R3-3	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-R3-4	|	P	|	R3-4	|	57.729191	|	8.00	|	0.796711	|		|	0.79671	|	0.79671	|	5
5-P-P1	|	P	|	P1	|	87.387063	|	15.00	|	0.717349	|		|	0.670429	|	0.623491	|	5
5-P-P2	|	P	|	P2	|	87.387063	|	15.00	|	0.717349	|		|	0.670429	|	0.623491	|	5
5-P-P3-1	|	P	|	P3-1	|	87.387063	|	15.00	|	1.517416	|		|	1.517416	|	1.517416	|	5
5-P-P3-2	|	P	|	P3-2	|	87.387063	|	15.00	|	1.517416	|		|	1.517416	|	1.517416	|	5
5-Q-R1	|	Q	|	R1	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-Q-R2-1	|	Q	|	R2-1	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-Q-R2-2	|	Q	|	R2-2	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-Q-R2-3	|	Q	|	R2-3	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-Q-R3-1	|	Q	|	R3-1	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-Q-R3-2	|	Q	|	R3-2	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-Q-R3-3	|	Q	|	R3-3	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-Q-R3-4	|	Q	|	R3-4	|	57.729191	|	8.00	|	0.659917	|		|	0.65992	|	0.65992	|	5
5-S-R1	|	S	|	R1	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-R2-1	|	S	|	R2-1	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-R2-2	|	S	|	R2-2	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-R2-3	|	S	|	R2-3	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-R3-1	|	S	|	R3-1	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-R3-2	|	S	|	R3-2	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-R3-3	|	S	|	R3-3	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-R3-4	|	S	|	R3-4	|	57.729191	|	8.00	|	0.340732	|		|	0.34073	|	0.34073	|	5
5-S-P1	|	S	|	P1	|	87.387063	|	15.00	|	0.281854	|		|	0.263419	|	0.244976	|	5
5-S-P2	|	S	|	P2	|	87.387063	|	15.00	|	0.281854	|		|	0.263419	|	0.244976	|	5
5-S-P3-1	|	S	|	P3-1	|	87.387063	|	15.00	|	0.587416	|		|	0.587416	|	0.587416	|	5
5-S-P3-2	|	S	|	P3-2	|	87.387063	|	15.00	|	0.587416	|		|	0.587416	|	0.587416	|	5
7-A-R1	|	A	|	R1	|	7.840696	|	4.00000	|	0.146788	|	12.21927	|	0.146788	|	0.146788	|	7
7-A-R2-1	|	A	|	R2-1	|	7.840696	|	5.00000	|	0.146788	|	12.21927	|	0.146788	|	0.146788	|	7
7-A-R2-2	|	A	|	R2-2	|	7.840696	|	6.50000	|	0.146788	|	12.21927	|	0.146788	|	0.146788	|	7
7-A-R2-3	|	A	|	R2-3	|	7.840696	|	8.50000	|	0.150031	|	12.21927	|	0.150031	|	0.150031	|	7
7-A-R3-1	|	A	|	R3-1	|	7.840696	|	15.00000	|	0.192649	|	12.21927	|	0.192649	|	0.192649	|	7
7-A-R3-2	|	A	|	R3-2	|	7.840696	|	20.00000	|	0.192649	|	12.21927	|	0.192649	|	0.192649	|	7
7-A-R3-3	|	A	|	R3-3	|	7.840696	|	30.00000	|	0.245075	|	12.21927	|	0.245075	|	0.245075	|	7
7-A-R3-4	|	A	|	R3-4	|	7.840696	|	60.00000	|	0.245075	|	12.21927	|	0.245075	|	0.245075	|	7
7-B-R1	|	B	|	R1	|	10.780957	|	4.00000	|	0.223481857	|	18.93986	|	0.223482	|	0.223482	|	7
7-B-R2-1	|	B	|	R2-1	|	10.780957	|	5.00000	|	0.223481857	|	18.93986	|	0.223482	|	0.223482	|	7
7-B-R2-2	|	B	|	R2-2	|	11.369009	|	6.50000	|	0.236870857	|	18.93986	|	0.236871	|	0.236871	|	7
7-B-R2-3	|	B	|	R2-3	|	11.761044	|	8.50000	|	0.258852857	|	18.93986	|	0.258853	|	0.258853	|	7
7-B-R3-1	|	B	|	R3-1	|	12.153079	|	15.00000	|	0.355732857	|	18.93986	|	0.355733	|	0.355733	|	7
7-B-R3-2	|	B	|	R3-2	|	12.153079	|	20.00000	|	0.385580857	|	18.93986	|	0.385581	|	0.385581	|	7
7-B-R3-3	|	B	|	R3-3	|	13.329183	|	30.00000	|	0.421550857	|	18.93986	|	0.421551	|	0.421551	|	7
7-B-R3-4	|	B	|	R3-4	|	13.329183	|	60.00000	|	0.477195857	|	18.93986	|	0.477196	|	0.477196	|	7
7-C-R1	|	C	|	R1	|	13.721218	|	4.00000	|	0.300172714	|	25.66046	|	0.300173	|	0.300173	|	7
7-C-R2-1	|	C	|	R2-1	|	13.721218	|	5.00000	|	0.300172714	|	25.66046	|	0.300173	|	0.300173	|	7
7-C-R2-2	|	C	|	R2-2	|	14.897322	|	6.50000	|	0.326954714	|	25.66046	|	0.326955	|	0.326955	|	7
7-C-R2-3	|	C	|	R2-3	|	15.681392	|	8.50000	|	0.367673714	|	25.66046	|	0.367674	|	0.367674	|	7
7-C-R3-1	|	C	|	R3-1	|	16.465462	|	15.00000	|	0.518814714	|	25.66046	|	0.518815	|	0.518815	|	7
7-C-R3-2	|	C	|	R3-2	|	16.465462	|	20.00000	|	0.578511714	|	25.66046	|	0.578512	|	0.578512	|	7
7-C-R3-3	|	C	|	R3-3	|	18.81767	|	30.00000	|	0.598025714	|	25.66046	|	0.598026	|	0.598026	|	7
7-C-R3-4	|	C	|	R3-4	|	18.81767	|	60.00000	|	0.709319714	|	25.66046	|	0.709320	|	0.709320	|	7
8-A-R1	|	A	|	R1	|	7.840696	|	4.00000	|	0.146788	|	12.21927	|	0.146788	|	0.146788	|	8
8-A-R2-1	|	A	|	R2-1	|	7.840696	|	5.00000	|	0.146788	|	12.21927	|	0.146788	|	0.146788	|	8
8-A-R2-2	|	A	|	R2-2	|	7.840696	|	6.50000	|	0.146788	|	12.21927	|	0.146788	|	0.146788	|	8
8-A-R2-3	|	A	|	R2-3	|	7.840696	|	8.50000	|	0.150031	|	12.21927	|	0.150031	|	0.150031	|	8
8-A-R3-1	|	A	|	R3-1	|	7.840696	|	15.00000	|	0.192649	|	12.21927	|	0.192649	|	0.192649	|	8
8-A-R3-2	|	A	|	R3-2	|	7.840696	|	20.00000	|	0.192649	|	12.21927	|	0.192649	|	0.192649	|	8
8-A-R3-3	|	A	|	R3-3	|	7.840696	|	30.00000	|	0.245075	|	12.21927	|	0.245075	|	0.245075	|	8
8-A-R3-4	|	A	|	R3-4	|	7.840696	|	60.00000	|	0.245075	|	12.21927	|	0.245075	|	0.245075	|	8
8-B-R1	|	B	|	R1	|	10.780957	|	4.00000	|	0.175855	|	18.93986	|	0.175855	|	0.175855	|	8
8-B-R2-1	|	B	|	R2-1	|	10.780957	|	5.00000	|	0.175855	|	18.93986	|	0.175855	|	0.175855	|	8
8-B-R2-2	|	B	|	R2-2	|	11.369009	|	6.50000	|	0.186863	|	18.93986	|	0.186863	|	0.186863	|	8
8-B-R2-3	|	B	|	R2-3	|	11.761044	|	8.50000	|	0.189330	|	18.93986	|	0.189330	|	0.189330	|	8
8-B-R3-1	|	B	|	R3-1	|	12.153079	|	15.00000	|	0.242622	|	18.93986	|	0.242622	|	0.242622	|	8
